id,name,voltage,amperage,authentication_membership_card,capacity,fee,note,opening_hours,operator,socket_schuko,socket_type2,socket_type2_output,lon,lat
"node/6873955977","Lonetal West",null,null,"yes","4","yes",null,"24/7","IONITY GmbH",null,null,null,10.1757713,48.5840763
"node/6873955978","Lonetal West","400","63","yes",null,null,null,"24/7","Energie Baden-Württemberg AG",null,"1","43 kW",10.175788,48.5840878
"node/6874030237","Krankenhaus",null,null,null,"2","yes",null,"24/7","Stadtwerke Heilbad Heiligenstadt GmbH",null,"2",null,10.1386434,51.3760577
"node/6874030238","Kulturhaus",null,null,null,"2","yes",null,"24/7","Stadtwerke Heilbad Heiligenstadt GmbH",null,"2",null,10.1376101,51.3739695
"node/6875401027",null,null,null,null,null,null,null,null,"EVAG",null,null,null,10.9138116,50.9111135
"node/6875428489",null,null,null,null,"2",null,null,null,"E-Werk Mittelbaden",null,"2",null,8.3108958,48.3939284
"node/6875456204",null,null,null,null,"4",null,null,null,"travipay",null,null,null,9.8730384,51.8197453
"node/6875478219",null,null,null,null,null,null,null,null,null,null,null,null,11.9659474,51.2023428
"node/6875478220",null,null,null,null,null,null,null,null,null,null,null,null,11.9661129,51.2023624
"node/6875562323",null,null,null,null,"4",null,null,null,"Stadt Bad Königshofen",null,null,null,10.4767432,50.302462
"node/6875643503","IONITY",null,null,null,"4","yes",null,"24/7","IONITY GmbH",null,null,null,11.4747521,49.3129531
"node/6875643504",null,"400","14",null,"3","no",null,"24/7",null,null,"3",null,11.4569141,49.2841166
"node/6875643505",null,"400","31",null,"10","no",null,"24/7",null,null,"10",null,11.4565399,49.2835664
"node/6875643506",null,"400","32",null,"2","yes",null,"24/7","Autohaus Stahmer",null,"2",null,11.3442924,49.3822127
"node/6875795314",null,null,null,null,"2","yes",null,null,"EnBW","2","2",null,9.6125288,48.1469516
"node/6876381810",null,"400","32",null,"4","yes",null,"24/7","Stadtwerke Baden-Baden",null,"4",null,8.2555011,48.7351161
"node/6877973515",null,null,null,null,"2",null,null,null,"be emobil",null,"2",null,13.4235205,52.5096006
"node/6878099908",null,null,null,null,"2",null,null,null,"Berliner Stadtwerke",null,"2","22 kW",13.158692,52.4621511
"node/6878099909",null,null,null,null,"2",null,null,null,"Berliner Stadtwerke",null,"2","22 kW",13.1586882,52.4622011
"node/6878846741",null,null,null,null,null,null,null,null,null,null,null,null,12.5098238,51.1343109
"node/6879294144",null,null,null,"yes","1","yes",null,"24/7","EnBW",null,"2","22kW",8.4414148,48.835079
"node/6879294145","E-Bikelader",null,null,null,null,null,null,null,null,"4",null,null,8.4409308,48.8350444
"node/6879600776",null,null,null,"yes","4",null,null,null,"Rewag",null,"4",null,12.0568747,49.0247762
"node/6879600777",null,null,null,null,null,null,null,null,null,null,null,null,12.0566762,49.0236787
"node/6879841921",null,null,null,null,null,null,null,null,"allego",null,null,null,13.691033,51.0791583
"node/6881370735",null,null,null,null,"2",null,null,null,null,null,null,null,8.9414529,51.7649669
"node/6881934790",null,null,null,null,"2",null,null,null,null,null,null,null,6.6574372,51.6317106
"node/6884973794",null,null,null,null,null,null,null,null,"Lidl",null,null,null,8.3171392,51.8423328
"node/6885350797",null,null,null,null,null,null,null,null,null,null,null,null,10.3594862,51.4234592
"node/6885350798",null,null,null,null,null,null,null,null,null,null,null,null,10.359458,51.4234318
"node/6885674447","AStA Bingen Charging Station",null,null,"yes","4","yes",null,null,"Energiegewinner eG",null,"2",null,7.9232388,49.9521389
"node/6886228819","E-Autolader",null,null,null,null,null,null,null,null,null,null,null,8.535439,48.7511907
"node/6886628805",null,null,null,null,null,"yes",null,null,"Stadtwerke Tornesch",null,null,null,9.7093722,53.6901002
"node/6892107757",null,"230",null,null,"4","no",null,"24/7","Residenzort Rastede","4",null,null,8.1982901,53.2491277
"node/6893220995",null,null,null,null,null,"yes",null,"24/7","EnBW Energie Baden-Württemberg GmbH",null,null,null,9.1422569,49.0017847
"node/6893220996",null,null,null,null,null,"yes",null,"24/7","EnBW Energie Baden-Württemberg GmbH",null,null,null,9.1422186,49.0017647
"node/6893357322",null,null,"22kW",null,"2",null,null,null,"innogy eMobility Solutions GmbH",null,null,null,7.2842219,50.77286
"node/6893357323",null,null,"22kW",null,"2",null,null,null,"innogy eMobility Solutions GmbH",null,null,null,7.2841796,50.7728663
"node/6893783720",null,null,null,null,null,null,null,null,null,null,null,null,9.2039689,49.209994
"node/6895034190",null,null,null,null,null,"no",null,"24/7","Flughafen Hamburg GmbH",null,null,null,10.0073896,53.6317704
"node/6896171561",null,null,null,null,"2","yes",null,"24/7","allego",null,"2","22kW",7.0685443,51.4025858
"node/6896190545",null,"230",null,null,"3","no",null,"24/7","Stadtwerke Freudenberg","3",null,null,9.3232486,49.7427455
"node/6897552767",null,null,null,null,"2",null,null,null,"eins energie in sachsen",null,null,null,12.8938152,50.8143191
"node/6897899987",null,null,null,"yes","2","yes",null,"24/7","Stadtwerke München",null,"2",null,11.5701973,48.1019273
"node/6898032851",null,null,null,null,null,null,null,null,null,null,null,null,7.8590118,49.8395865
"node/6898511652",null,null,null,null,null,null,null,null,"EWS",null,"2","22kW",10.3066388,53.9377938
"node/6898576470","Tesla Supercharger",null,null,null,null,null,null,null,null,null,null,null,11.0011385,51.5902565
"node/6898576471",null,null,null,null,null,null,null,null,null,null,null,null,11.0012458,51.5902432
"node/6899254319",null,null,null,null,"2","no",null,null,"Leipziger",null,null,null,12.378575,51.3754824
"node/6900480405",null,null,null,null,"2",null,null,null,"Fördesparkasse","2","2","22kW",10.1348548,54.3259032
"node/6902234347","Ladestation Georg-Berz-Straße",null,null,null,"2",null,null,"24/7","Unterfränkische Überlandzentrale eG",null,"2","22 kW",10.2245374,49.865689
"node/6902404936",null,null,null,"yes",null,null,null,null,"UrStromMobil",null,null,null,8.2527434,50.0105506
"node/6902973771",null,null,null,null,"2","yes",null,"24/7","Stadtwerke München",null,"2",null,11.5941252,48.116398
"node/6902973772",null,null,null,null,"2","yes",null,"24/7","Stadtwerke München",null,"2",null,11.5941397,48.1164936
"node/6906689622",null,null,null,"yes",null,null,null,"Mo-Fr 07:00-18:00","ENSO Energie Sachsen Ost AG","2","2","22 kW",12.3883493,50.7372854
"node/6906705745",null,null,null,null,null,"yes",null,"24/7","ENSO Energie Sachsen Ost AG",null,"2","22 kW",13.7491493,50.7352547
"node/6906751238",null,null,null,null,"2",null,null,"24/7","ENSO Energie Sachsen Ost AG","2","2","22 kW",13.5632796,50.934722
"node/6909433637",null,null,null,null,null,null,null,null,"EVF",null,null,null,9.652198,48.7006455
"node/6909433638",null,null,null,null,null,null,null,null,"EVF",null,null,null,9.6522167,48.70071
"node/6909433639",null,null,null,null,null,null,null,null,"EVF",null,null,null,9.6522118,48.7006773
"node/6910659671",null,null,null,null,null,null,null,null,"Mercedes-Benz",null,null,null,8.7273429,51.6987571
"node/6911610619",null,null,null,null,null,null,null,null,"EnBW","no","1",null,7.5164095,51.7422973
"node/6913161325",null,"400V",null,null,"2","no",null,"wie Hagebaumarkt","Hagebaumarkt",null,"2",null,12.1587028,48.2589285
"node/6913161326",null,null,null,null,"5",null,null,null,"Hagebaumarkt","5",null,null,12.1586321,48.258905
"node/6916781408",null,null,null,null,null,"yes",null,null,"EWE",null,null,null,8.458359,53.1118698
"node/6916831341",null,null,null,null,"2","yes",null,"24/7","Stadtwerke Rhede GmbH",null,"2","22 kw",6.7199788,51.8331884
"node/6917847622",null,null,null,null,"2",null,null,null,"TEAG",null,null,null,11.8602683,50.9163792
"node/6918260591",null,null,null,null,null,null,null,null,"Energie Südwest",null,null,null,8.0811863,49.2118026
"node/6919546856",null,null,null,null,"2",null,null,null,"Innogy",null,null,null,7.0098259,50.2542187
"node/6920574628","Markt Woldegk",null,null,null,null,"no",null,null,null,null,"1",null,13.58385,53.4592205
"node/6920712499","Wülferode Ost",null,null,null,null,null,null,"24/7","EnBW",null,"1","43 kW",9.8654893,52.3331248
"node/6925149302","EnBw","400","63",null,"2","yes",null,"24/7",null,null,"1",null,11.2059528,49.364124
"node/6926309445",null,"400",null,null,"2",null,null,null,"Bayernwerk",null,null,null,10.4366424,50.1535897
"node/6927119563",null,null,null,null,"2",null,null,null,null,null,null,null,12.7841813,50.7221533
"node/6928082287",null,null,null,null,null,null,null,null,"Lidl",null,null,null,7.0021483,50.9778459
"node/6928333434",null,null,null,null,null,null,null,null,null,null,"2",null,9.6971498,52.3921244
"node/6928712319","allego",null,null,null,"5","yes",null,"24/7","allego",null,"5","350 kw",12.3665312,47.8137849
"node/6928747135",null,"400",null,null,"1","yes",null,null,"SH Netz",null,"1",null,9.6884356,54.3076036
"node/6929876936",null,null,null,null,null,"yes",null,"24/7","enviaM",null,"2",null,13.0995333,50.8181959
"node/6929876937",null,null,null,null,null,"yes",null,"24/7","enviaM",null,"2",null,13.0770698,50.8504139
"node/6932019361",null,null,null,null,null,null,null,null,null,null,"1",null,10.2506618,48.6210639
"node/6935261658",null,null,"32","yes","2",null,null,null,"eins energie in sachsen","2","2",null,12.9435149,50.8151342
"node/6936988254","eBike Ladestation 230V","230",null,null,"3","no",null,null,"RWE","3",null,null,7.7252548,52.2895848
"node/6937119781",null,null,null,null,"2",null,null,null,null,null,null,null,9.2561894,48.9404648
"node/6937136497",null,null,null,null,null,null,null,null,null,null,null,null,6.8818801,49.2875948
"node/6937152127",null,null,null,null,"2",null,null,null,null,null,null,null,9.3799542,48.7146187
"node/6937570687",null,null,null,null,null,"no",null,null,null,null,null,null,8.9997553,48.7984796
"node/6937570688",null,null,null,null,null,"no",null,null,null,null,null,null,8.9996642,48.798454
"node/6937611714",null,null,null,null,"2","yes",null,"24/7","OEW Zweckverband Oberschwäbische Elektrizitätswerke","2","2","22 kW",9.2214513,48.4656809
"node/6937938103","Ladestation Oberkochen Bahnhof",null,null,null,"2",null,null,"24/7","GEO Gesellschaft für Energieversorgung Ostalb mbH","2","2",null,10.1069209,48.7826686
"node/6938919495",null,"400","32","yes","2","yes",null,"24/7","innogy",null,"2",null,7.0186965,51.4601823
"node/6939745509","EnBW-Ladestation Ems-Vechte West",null,null,"yes","3",null,null,null,"Tank & Rast",null,"1","43kW",7.1965073,52.5280013
"node/6939745524","EnBW-Ladestation Ems-Vechte Ost",null,null,"yes","3",null,null,null,"Tank & Rast",null,"1","43kW",7.1998439,52.528311
"node/6942596012",null,null,null,null,null,null,null,null,"Stadtwerke Baden Baden",null,null,null,8.2555883,48.7350499
"node/6942596013",null,null,null,null,null,null,null,null,"Stadtwerke Baden Baden",null,null,null,8.2555009,48.7351283
"node/6942597198",null,null,null,null,null,null,null,null,null,null,null,null,8.037536,48.640782
"node/6942657546",null,null,null,"yes","1",null,null,null,"Bosch",null,"1","22kW",8.1298792,48.7069815
"node/6942670108",null,null,null,null,"1",null,null,null,"The New Motion Deutschland",null,"1","22kW",8.0834582,48.7268109
"node/6942700007",null,null,null,null,"2","yes",null,"24/7","allego",null,"1",null,13.4398959,52.4796994
"node/6942830686",null,null,null,null,"2",null,null,null,"LEW",null,null,null,10.3667325,48.2451502
"node/6943224279",null,null,null,null,"2","yes",null,"24/7","Stadtwerke München",null,"2",null,11.5748234,48.1183337
"node/6943224280",null,null,null,null,"2","yes",null,"24/7","Stadtwerke München",null,"2",null,11.5747853,48.118346
"node/6943698705",null,null,null,null,"2",null,null,null,"Rewag",null,null,null,12.1287285,49.0303284
"node/6943698706",null,null,null,null,"2",null,null,null,"Rewag",null,null,null,12.1286775,49.0303284
"node/6943698707",null,null,null,null,"2",null,null,null,"Rewag",null,null,null,12.1300803,49.0304717
"node/6943724715",null,null,null,null,"2","yes",null,null,"WVV",null,null,null,9.9575226,49.8564101
"node/6943859210","Lidl",null,null,null,null,null,null,null,"Lidl",null,null,null,12.4105677,49.4542311
"node/6944688271",null,null,null,null,"2",null,null,null,"ÜZW, Markt Essenbach",null,null,null,12.216546,48.6121809
"node/6948659610",null,null,null,null,null,"no",null,null,"Stadtwerke Bad Hersfeld GmbH",null,"1","11 kW",9.716325,50.8650839
"node/6948659611",null,null,null,null,null,"yes",null,null,"Stadtwerke Bad Hersfeld GmbH",null,"1","11 kW",9.715316,50.864922
"node/6948659612",null,null,null,null,null,"yes",null,null,"Stadtwerke Bad Hersfeld GmbH",null,"2","22 kW",9.7152275,50.8685511
"node/6948659613",null,null,null,null,null,"yes",null,null,"Stadtwerke Bad Hersfeld GmbH",null,"2","22 kW",9.7151871,50.8685111
"node/6948659614",null,null,null,null,null,"yes",null,null,"Stadtwerke Bad Hersfeld GmbH",null,"2","22 kW",9.7151487,50.8684736
"node/6948659615",null,null,null,null,null,"yes",null,null,"Stadtwerke Bad Hersfeld GmbH",null,"1","22",9.7151065,50.8684324
"node/6949761412",null,null,null,null,"2","yes",null,"24/7","innogy",null,"2",null,7.0076571,51.4584966
"node/6951274950",null,null,null,null,"8","yes",null,null,"Stadtwerke Saarlouis",null,null,null,6.7588962,49.2902972
"node/6951987334",null,null,null,null,"2",null,null,null,null,null,null,null,11.2200635,48.0832099
"node/6952314551",null,null,null,null,"2","yes",null,"24/7","innogy SE",null,"2","22 kw",6.5111537,51.8210076
"node/6952710875",null,null,null,null,null,null,null,null,"EnBW",null,null,null,8.9173816,47.7756211
"node/6952780723",null,null,null,null,null,null,null,null,null,null,null,null,7.3983793,51.3870055
"node/6952875112",null,null,null,null,null,null,null,null,null,null,null,null,7.6120939,51.3651664
"node/6953220685",null,null,null,null,null,null,null,null,"BWB",null,null,null,13.5305553,52.5568877
"node/6953378203",null,null,null,null,"2",null,null,null,"LIDL",null,"2",null,8.7169292,51.6610551
"node/6953477033",null,null,null,null,null,null,null,null,"eins",null,null,null,12.9032757,50.8208261
"node/6953526849",null,null,null,null,"2",null,null,null,"netto",null,null,null,10.3419468,49.9011386
"node/6953673521",null,null,null,"yes","2",null,null,"24/7","Energie Baden-Württemberg AG",null,"1","22 kW",9.1536954,48.4976629
"node/6955297435",null,null,null,null,"2",null,null,null,null,null,"2",null,13.2612615,53.5576436
"node/6955543790",null,null,null,null,"2",null,null,null,null,null,null,null,7.3857653,51.3081693
"node/6955638368",null,null,null,null,"1","no",null,null,"Aldi Süd",null,"1","22kW",7.0314753,49.2088381
"node/6955638369",null,null,null,null,"1","no",null,null,"Aldi Süd",null,"1","22kW",7.0504546,49.3494287
"node/6955825446",null,null,null,null,"2",null,null,null,null,null,"2",null,8.235576,48.8895947
"node/6955825928",null,null,null,null,null,null,null,null,null,null,null,null,7.9374051,53.2586073
"node/6955825929",null,null,null,null,null,null,null,null,null,null,null,null,7.9384256,53.2588704
"node/6955825930",null,null,null,null,null,null,null,null,null,null,null,null,7.9384961,53.2588839
"node/6955825936",null,null,null,null,null,null,null,null,null,null,null,null,7.9341246,53.2550759
"node/6955923902","Ökostromtankstelle",null,null,null,"2",null,null,"24/7","swb",null,"2",null,8.8881507,53.0584517
"node/6955923903",null,null,null,null,"2",null,null,"24/7","swb",null,"2",null,8.7932736,53.0667011
"node/6956021786",null,null,null,null,null,null,null,null,null,null,null,null,7.9265255,53.2577583
"node/6956761960",null,null,null,null,null,null,null,null,"Lidl",null,"2","22 kW",6.7993294,50.6529083
"node/6957353593","Tripplecharger",null,null,null,"1","yes",null,null,"allego GmbH",null,"1","22 kW",8.5872863,50.0551752
"node/6957353599","allego HPC",null,null,null,"2","yes",null,null,"allego GmbH",null,null,null,8.5873252,50.0552434
"node/6957353600","allego HPC",null,null,null,"2","yes",null,null,"allego GmbH",null,null,null,8.5873537,50.0552921
"node/6957403029",null,null,null,null,"2 * 22 kW",null,null,null,"Überlandwerke Erding",null,null,null,12.1285989,48.3445534
"node/6957403030",null,null,null,null,"1 * 11 kW",null,null,null,"Überlandwerke Erding",null,null,null,12.141046,48.3347156
"node/6957704472",null,null,null,null,null,"yes",null,"24/7","Landkreis Schweinfurt",null,null,null,10.2278396,50.0416241
"node/6957911312",null,null,null,null,"2",null,null,null,"eins energie in sachsen",null,"2","22 kW",12.8986203,50.8338554
"node/6959329875",null,null,null,"yes","2",null,null,"24/7","allego",null,"2",null,7.0159741,51.3745853
"node/6960157424","be.energised","400","32",null,"2","yes",null,"24/7",null,null,"2",null,11.6845987,49.3663899
